종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"0093B0","RISE 엔비디아고정테크100","11105","-135","-1.20","11163.00","11155","11165","11075","7407","82366922","11660250000","0","1050000","KEDI 엔비디아고정테크100 지수(PR)","7628.57","0.00","0.00"
"140580","RISE 우량업종대표주","23695","-485","-2.01","23693.40","23765","23990","23620","232","5525370","14217000000","0","600000","MKF 우량업종대표주 지수","23601.48","-559.42","-2.32"
"379790","RISE 유로스탁스50(H)","15365","-330","-2.10","15611.85","15655","15655","15260","7807","120392825","11523750000","0","750000","EURO STOXX 50 Index","5736.85","0.00","0.00"
"498610","RISE 인도디지털성장","8325","-185","-2.17","8324.25","8395","8395","8260","2527","21009160","4995000000","0","600000","MarketVector Digital India Index(INR)(Price Return)			","3275.73","0.00","0.00"
"488480","RISE 일본섹터TOP4Plus","13130","-170","-1.28","13048.43","13360","13360","13085","2311","30400235","7221500000","0","550000","Solactive Japan Samurai Sector TOP4 Plus Index(PR)","2965.67","0.00","0.00"
"385540","RISE 종합채권(A-이상)액티브","105825","-455","-0.43","105840.94","105740","105890","105710","2719","287715970","1775743500000","0","16780000","KIS 종합채권 지수(A-이상)(총수익지수)","123.68","0.00","0.00"
"183710","RISE 주식혼합","77625","-1625","-2.05","77704.06","79575","79575","77455","780","60644270","15525000000","0","200000","주식국채혼합(주식형)지수","3140.35","-64.56","-2.01"
"310080","RISE 중국MSCI China(H)","9910","-320","-3.13","9918.33","10165","10165","9890","10516","104882804","11892000000","0","1200000","MSCI China Index(USD, Price Return)","80.42","0.00","0.00"
"463300","RISE 중국본토CSI300","13885","-30","-0.22","13987.75","13995","14165","13885","1678","23449747","22216000000","0","1600000","CSI 300 Index","0.00","-4658.33","-100.00"
"174360","RISE 중국본토대형주CSI100","24540","-210","-0.85","24663.07","25275","25275","24500","10620","262843880","46626000000","0","1900000","CSI A100","4553.29","0.00","0.00"
"136340","RISE 중기우량회사채","105235","-90","-0.09","105221.52","105240","105285","105210","1908","200797682","147855175000","0","1405000","KOBI 크레딧 지수(총수익)","16076.17","-28.48","-0.18"
"281990","RISE 중소형고배당","18775","-80","-0.42","18699.55","18750","18815","18635","1695","31733805","15020000000","0","800000","FnGuide 중소형고배당포커스 지수","17964.33","-284.23","-1.56"
"272570","RISE 중장기국공채액티브","108475","-265","-0.24","108455.40","108375","108495","108375","101","10956595","24406875000","0","225000","KIS 종합채권국공채4~5Y지수","149.50","0.00","0.00"
"0164G0","RISE 차이나AI반도체TOP4Plus","9895","-100","-1.00","9923.10","10000","10115","9895","10587","105508583","14347750000","0","1450000","Solactive China AI Semiconductor TOP 4 Plus Index","4303.85","0.00","0.00"
"250730","RISE 차이나HSCEI(H)","10185","-155","-1.50","10181.58","10330","10335","10125","1108","11289620","17314500000","0","1700000","Hang Seng China H","8698.82","-73.82","-0.84"
"291680","RISE 차이나H선물인버스(H)","7810","185","2.43","7812.65","7635","7815","7635","4049","31491025","3905000000","0","500000","Hang Seng China Enterprises Futures Index(Price Return)","10896.55","-104.05","-0.95"
"0094L0","RISE 차이나테크TOP10위클리타겟커버드콜","9670","-20","-0.21","9830.24","9735","9770","9580","73918","716280550","15955500000","0","1650000","Bloomberg China Tech Select TOP 10 + 12% Target Premium Weekly Index","1152.92","0.00","0.00"
"371150","RISE 차이나항셍테크","7970","-150","-1.85","8028.28","8310","8310","7935","7803","62387705","23113000000","0","2900000","Hang Seng TECH Index","5003.02","-105.28","-2.06"
"183700","RISE 채권혼합","86585","-720","-0.82","86637.22","87205","87205","86185","10242","886947132","25975500000","0","300000","주식국채혼합(채권형)지수","2193.23","-21.28","-0.96"
"498860","RISE 코리아금융고배당","19950","-400","-1.97","19927.73","19825","20140","19710","81159","1613785388","56857500000","0","2850000","iSelect 코리아 금융 고배당 지수","3010.98","-67.72","-2.20"
"495050","RISE 코리아밸류업","25885","-690","-2.60","25834.06","25665","26315","25640","1514926","39216652444","865853250000","0","33450000","코리아 밸류업 지수","2613.41","-75.26","-2.80"
"0094M0","RISE 코리아밸류업위클리고정커버드콜","16555","-265","-1.58","16494.33","16400","16680","16275","260203","4289867199","55459250000","0","3350000","코리아 밸류업 위클리 커버드콜 30% 지수","2865.78","-57.02","-1.95"
"0151P0","RISE 코리아전략산업액티브","14180","-130","-0.91","14193.56","13950","14400","13900","412996","5871822092","110604000000","0","7800000","KAP 코리아전략산업지수","3881.71","-110.37","-2.76"
"270810","RISE 코스닥150","19650","-450","-2.24","19731.46","19575","19890","19565","218873","4316221138","495180000000","0","25200000","코스닥 150","1991.55","-40.31","-1.98"
"278240","RISE 코스닥150선물레버리지","19015","-920","-4.61","18986.72","18780","19455","18780","22290","425982440","129492150000","0","6810000","F-코스닥150 지수","2294.55","-58.39","-2.48"
"275750","RISE 코스닥150선물인버스","2095","45","2.20","2094.78","2075","2095","2060","14401","29780160","2199750000","0","1050000","F-코스닥150 지수","2294.55","-58.39","-2.48"
"302450","RISE 코스피","60105","-1575","-2.55","60032.33","59810","61025","59765","7766","468145402","387677250000","0","6450000","코스피","5769.65","-155.38","-2.62"
"0047P0","RISE 테슬라고정테크100","13620","-95","-0.69","13607.99","13685","13685","13525","6441","87516790","20430000000","0","1500000","KEDI 테슬라고정테크100 지수(PR)","7121.75","0.00","0.00"
"0013R0","RISE 테슬라미국채타겟커버드콜혼합(합성)","9560","-10","-0.10","9577.25","9550","9595","9525","26060","248837653","36328000000","0","3800000","KEDI 테슬라미국30년국채15%타겟프리미엄 혼합지수(TR)","2758.01","0.00","0.00"
"449580","RISE 테슬라애플아마존채권혼합","15965","-75","-0.47","16037.44","16035","16035","15960","7849","125558377","17561500000","0","1100000","iSelect 테슬라 애플 아마존 채권혼합지수(Price Return)","4160.64","-17.67","-0.42"
"334690","RISE 팔라듐선물(H)","6835","-595","-8.01","6816.13","7005","7050","6835","67032","466419907","5126250000","0","750000","S&P GSCI Palladium Excess Return Index","834.15","-40.47","-4.63"
"334700","RISE 팔라듐선물인버스(H)","3140","175","5.90","3223.41","2975","3140","2975","17364","53804370","1884000000","0","600000","S&P GSCI Palladium Excess Return Index","834.15","-40.47","-4.63"
"0047R0","RISE 팔란티어고정테크100","13430","-155","-1.14","13517.17","13500","13550","13430","10673","143585990","34918000000","0","2600000","KEDI 팔란티어고정테크100 지수(PR)","4483.92","0.00","0.00"
"253280","RISE 헬스케어","18085","-375","-2.03","18038.92","18005","18140","17995","9926","179355820","13563750000","0","750000","FnGuide 헬스케어 지수","4586.56","-96.59","-2.06"
"253290","RISE 헬스케어채권혼합","12985","-130","-0.99","13067.79","13040","13100","12980","29614","385233315","23373000000","0","1800000","FnGuide 헬스케어 채권혼합 지수","2315.67","-18.03","-0.77"
"411540","SOL 200 Top10","16625","-440","-2.58","16576.81","16610","16850","16525","37341","620229650","26600000000","0","1600000","코스피 200 Top 10 지수","2519.27","-69.82","-2.70"
"295040","SOL 200TR","32435","-905","-2.71","32401.92","32145","32995","32145","35031","1136850175","413546250000","0","12750000","코스피 200 TR","1138.08","-34.03","-2.90"
"0167B0","SOL 200타겟위클리커버드콜","10280","-355","-3.34","10255.25","10270","10550","10215","2758639","28378167362","12336000000","0","1200000","코스피 200 타겟 15% 위클리 커버드콜 지수","2622.85","-70.08","-2.60"
"488980","SOL 26-12 회사채(AA-이상)액티브","51465","15","0.03","51468.34","51455","51465","51455","483","24854655","279146160000","0","5424000","KAP 26-12 크레딧 채권지수(AA-이상, 총수익)","108.80","0.00","0.00"
"0092C0","SOL 27-12 회사채(AA-이상)액티브","49775","-35","-0.07","49812.41","49775","49775","49775","102","5077050","198104500000","0","3980000","KAP 27-12 크레딧 채권지수(AA-이상, 총수익)","103.33","0.00","0.00"
"455860","SOL 2차전지소부장Fn","5870","-185","-3.06","5857.54","5865","5980","5835","623649","3675391375","159077000000","0","27100000","FnGuide 2차전지 소부장 지수(PR)","3625.49","-104.67","-2.81"
"0167A0","SOL AI반도체TOP2플러스","10920","-165","-1.49","10893.44","10630","11105","10630","8181182","88909928740","12012000000","0","1100000","FnGuide AI반도체 TOP2 플러스 지수(PR)","4244.26","-56.53","-1.31"
"455850","SOL AI반도체소부장","27200","185","0.68","27065.92","26175","27495","26155","2909096","78611483753","1102960000000","0","40550000","FnGuide AI 반도체 소부장 지수","4622.93","-3.74","-0.08"
"497880","SOL CD금리&머니마켓액티브","50100","5","0.01","50102.17","50095","50105","50095","88417","4429758613","202203600000","0","4036000","KAP CD&단기자금시장지수(PR)","119.42","0.00","0.00"
"363510","SOL KIS단기통안채","110950","20","0.02","110957.06","0","0","0","0","0","35504000000","0","320000","KIS 단기통안채 Index(총수익)","12664.65","1.00","0.01"
"292500","SOL KRX300","40310","-1340","-3.22","40348.63","40380","40965","40095","6246","252129120","20155000000","0","500000","KRX 300","3857.92","-113.29","-2.85"
"404650","SOL KRX기후변화솔루션","21940","-470","-2.10","21983.50","21915","22275","21905","1584","34800745","13164000000","0","600000","KRX 기후변화 솔루션지수","4220.78","-101.04","-2.34"
"490480","SOL K방산","37880","-450","-1.17","37912.18","38805","38940","37625","120253","4570545390","138262000000","0","3650000","KEDI K방산 지수(PR)","8176.67","-113.07","-1.36"
"438570","SOL 국고채10년","101080","-765","-0.75","101186.56","101170","101190","101015","934","94410480","116242000000","0","1150000","KAP 국고채10년지수(총수익지수)","112.35","-0.73","-0.65"
"474390","SOL 국고채30년액티브","47965","-515","-1.06","47892.14","47845","48045","47845","203","9738435","6427310000","0","134000","KAP 국고채30년 지수(TR)","90.19","0.00","0.00"
"438560","SOL 국고채3년","100055","-275","-0.27","100087.68","100105","100125","100025","2021","202253655","48526675000","0","485000","KAP 국고채3년지수(총수익지수)","120.23","-0.27","-0.22"
"0066W0","SOL 국제금","15295","-435","-2.77","15419.33","15400","15445","15295","343111","5278128080","136125500000","0","8900000","KEDI 국제금현물 ETF 가격지수(PR)","3797.01","0.00","0.00"
"0022T0","SOL 국제금커버드콜액티브","15945","-455","-2.77","16041.86","16040","16095","15945","203795","3265925519","82914000000","0","5200000","KEDI 골드인컴프리미엄 지수(NTR)","3265.27","0.00","0.00"
"423170","SOL 글로벌AI반도체탑픽액티브","41815","-1135","-2.64","41891.61","42900","42900","40410","76512","3215581331","118754600000","0","2840000","S&P Global Semiconductor Korea Tilted Index(PR)","17563.49","-235.70","-1.32"
"400590","SOL 글로벌탄소배출권선물ICE(합성)","11575","35","0.30","11548.58","11565","11580","11530","11007","127117650","5787500000","0","500000","ICE Global Carbon Futures Index(Excess Return)","513.62","0.00","0.00"
"484880","SOL 금융지주플러스고배당","21620","-155","-0.71","21632.95","21170","21860","21070","325940","6985826660","390241000000","0","18050000","FnGuide 금융지주플러스고배당 지수(PR)","3014.05","-11.63","-0.38"
"484890","SOL 머니마켓액티브","51920","5","0.01","51915.14","51920","51925","51920","3395","176276588","12876160000","0","248000","KAP 시가 MMF 지수(TR)","120.07","0.00","0.00"
"461600","SOL 미국30년국채액티브(H)","8680","-120","-1.36","8678.97","8685","8695","8660","36359","315587647","38626000000","0","4450000","KAP 미국채 20Y+ 지수(시장가격)","59.79","0.00","0.00"
